Id,ActivityHour,StepTotal,hour
4388161847,2016-04-16 11:00:00,434,11
4388161847,2016-04-16 12:00:00,185,12
4388161847,2016-04-16 13:00:00,737,13
4388161847,2016-04-16 14:00:00,917,14
4388161847,2016-04-16 15:00:00,383,15
4388161847,2016-04-16 16:00:00,107,16
4388161847,2016-04-16 17:00:00,96,17
4388161847,2016-04-16 18:00:00,526,18
4388161847,2016-04-16 19:00:00,162,19
4388161847,2016-04-16 20:00:00,62,20
4388161847,2016-04-16 21:00:00,273,21
4388161847,2016-04-16 22:00:00,12,22
4388161847,2016-04-16 23:00:00,0,23
4388161847,2016-04-17 00:00:00,0,0
4388161847,2016-04-17 01:00:00,0,1
4388161847,2016-04-17 02:00:00,11,2
4388161847,2016-04-17 03:00:00,0,3
4388161847,2016-04-17 04:00:00,0,4
4388161847,2016-04-17 05:00:00,7,5
4388161847,2016-04-17 06:00:00,313,6
4388161847,2016-04-17 07:00:00,35,7
4388161847,2016-04-17 08:00:00,386,8
4388161847,2016-04-17 09:00:00,735,9
4388161847,2016-04-17 10:00:00,296,10
4388161847,2016-04-17 11:00:00,141,11
4388161847,2016-04-17 12:00:00,550,12
4388161847,2016-04-17 13:00:00,51,13
4388161847,2016-04-17 14:00:00,7,14
4388161847,2016-04-17 15:00:00,117,15
4388161847,2016-04-17 16:00:00,251,16
4388161847,2016-04-17 17:00:00,324,17
4388161847,2016-04-17 18:00:00,661,18
4388161847,2016-04-17 19:00:00,160,19
4388161847,2016-04-17 20:00:00,398,20
4388161847,2016-04-17 21:00:00,52,21
4388161847,2016-04-17 22:00:00,165,22
4388161847,2016-04-17 23:00:00,0,23
4388161847,2016-04-18 00:00:00,0,0
4388161847,2016-04-18 01:00:00,0,1
4388161847,2016-04-18 02:00:00,0,2
4388161847,2016-04-18 03:00:00,0,3
4388161847,2016-04-18 04:00:00,0,4
4388161847,2016-04-18 05:00:00,0,5
4388161847,2016-04-18 06:00:00,195,6
4388161847,2016-04-18 07:00:00,654,7
4388161847,2016-04-18 08:00:00,200,8
4388161847,2016-04-18 09:00:00,193,9
4388161847,2016-04-18 10:00:00,495,10
4388161847,2016-04-18 11:00:00,228,11
4388161847,2016-04-18 12:00:00,232,12
4388161847,2016-04-18 13:00:00,315,13
4388161847,2016-04-18 14:00:00,169,14
4388161847,2016-04-18 15:00:00,291,15
4388161847,2016-04-18 16:00:00,3253,16
4388161847,2016-04-18 17:00:00,1914,17
4388161847,2016-04-18 18:00:00,871,18
4388161847,2016-04-18 19:00:00,558,19
4388161847,2016-04-18 20:00:00,1387,20
4388161847,2016-04-18 21:00:00,25,21
4388161847,2016-04-18 22:00:00,11,22
4388161847,2016-04-18 23:00:00,18,23
4388161847,2016-04-19 00:00:00,0,0
4388161847,2016-04-19 01:00:00,7,1
4388161847,2016-04-19 02:00:00,0,2
4388161847,2016-04-19 03:00:00,0,3
4388161847,2016-04-19 04:00:00,75,4
4388161847,2016-04-19 05:00:00,1717,5
4388161847,2016-04-19 06:00:00,2438,6
4388161847,2016-04-19 07:00:00,462,7
4388161847,2016-04-19 08:00:00,237,8
4388161847,2016-04-19 09:00:00,308,9
4388161847,2016-04-19 10:00:00,488,10
4388161847,2016-04-19 11:00:00,140,11
4388161847,2016-04-19 12:00:00,420,12
4388161847,2016-04-19 13:00:00,179,13
4388161847,2016-04-19 14:00:00,338,14
4388161847,2016-04-19 15:00:00,150,15
4388161847,2016-04-19 16:00:00,1053,16
4388161847,2016-04-19 17:00:00,544,17
4388161847,2016-04-19 18:00:00,391,18
4388161847,2016-04-19 19:00:00,91,19
4388161847,2016-04-19 20:00:00,553,20
4388161847,2016-04-19 21:00:00,561,21
4388161847,2016-04-19 22:00:00,23,22
4388161847,2016-04-19 23:00:00,6,23
4388161847,2016-04-20 00:00:00,0,0
4388161847,2016-04-20 01:00:00,17,1
4388161847,2016-04-20 02:00:00,0,2
4388161847,2016-04-20 03:00:00,0,3
4388161847,2016-04-20 04:00:00,13,4
4388161847,2016-04-20 05:00:00,1079,5
4388161847,2016-04-20 06:00:00,2114,6
4388161847,2016-04-20 07:00:00,257,7
4388161847,2016-04-20 08:00:00,189,8
4388161847,2016-04-20 09:00:00,122,9
4388161847,2016-04-20 10:00:00,554,10
4388161847,2016-04-20 11:00:00,162,11
4388161847,2016-04-20 12:00:00,413,12
4388161847,2016-04-20 13:00:00,344,13
4388161847,2016-04-20 14:00:00,0,14
4388161847,2016-04-20 15:00:00,334,15
4388161847,2016-04-20 16:00:00,870,16
4388161847,2016-04-20 17:00:00,1656,17
4388161847,2016-04-20 18:00:00,176,18
4388161847,2016-04-20 19:00:00,1713,19
4388161847,2016-04-20 20:00:00,440,20
4388161847,2016-04-20 21:00:00,80,21
4388161847,2016-04-20 22:00:00,20,22
4388161847,2016-04-20 23:00:00,0,23
4388161847,2016-04-21 00:00:00,0,0
4388161847,2016-04-21 01:00:00,6,1
4388161847,2016-04-21 02:00:00,16,2
4388161847,2016-04-21 03:00:00,0,3
4388161847,2016-04-21 04:00:00,0,4
4388161847,2016-04-21 05:00:00,603,5
4388161847,2016-04-21 06:00:00,1437,6
4388161847,2016-04-21 07:00:00,325,7
4388161847,2016-04-21 08:00:00,222,8
4388161847,2016-04-21 09:00:00,35,9
4388161847,2016-04-21 10:00:00,443,10
4388161847,2016-04-21 11:00:00,249,11
4388161847,2016-04-21 12:00:00,464,12
4388161847,2016-04-21 13:00:00,190,13
4388161847,2016-04-21 14:00:00,177,14
4388161847,2016-04-21 15:00:00,195,15
4388161847,2016-04-21 16:00:00,1068,16
4388161847,2016-04-21 17:00:00,95,17
4388161847,2016-04-21 18:00:00,1616,18
4388161847,2016-04-21 19:00:00,1488,19
4388161847,2016-04-21 20:00:00,1394,20
4388161847,2016-04-21 21:00:00,32,21
4388161847,2016-04-21 22:00:00,0,22
4388161847,2016-04-21 23:00:00,0,23
4388161847,2016-04-22 00:00:00,0,0
4388161847,2016-04-22 01:00:00,0,1
4388161847,2016-04-22 02:00:00,0,2
4388161847,2016-04-22 03:00:00,0,3
4388161847,2016-04-22 04:00:00,0,4
4388161847,2016-04-22 05:00:00,0,5
4388161847,2016-04-22 06:00:00,528,6
4388161847,2016-04-22 07:00:00,619,7
4388161847,2016-04-22 08:00:00,2503,8
4388161847,2016-04-22 09:00:00,2203,9
4388161847,2016-04-22 10:00:00,1035,10
4388161847,2016-04-22 11:00:00,56,11
4388161847,2016-04-22 12:00:00,409,12
4388161847,2016-04-22 13:00:00,9,13
4388161847,2016-04-22 14:00:00,150,14
4388161847,2016-04-22 15:00:00,542,15
4388161847,2016-04-22 16:00:00,9,16
4388161847,2016-04-22 17:00:00,338,17
4388161847,2016-04-22 18:00:00,2985,18
4388161847,2016-04-22 19:00:00,355,19
4388161847,2016-04-22 20:00:00,192,20
4388161847,2016-04-22 21:00:00,0,21
4388161847,2016-04-22 22:00:00,197,22
4388161847,2016-04-22 23:00:00,9,23
4388161847,2016-04-23 00:00:00,22,0
4388161847,2016-04-23 01:00:00,0,1
4388161847,2016-04-23 02:00:00,0,2
4388161847,2016-04-23 03:00:00,4,3
4388161847,2016-04-23 04:00:00,0,4
4388161847,2016-04-23 05:00:00,0,5
4388161847,2016-04-23 06:00:00,42,6
4388161847,2016-04-23 07:00:00,14,7
4388161847,2016-04-23 08:00:00,71,8
4388161847,2016-04-23 09:00:00,6,9
4388161847,2016-04-23 10:00:00,829,10
4388161847,2016-04-23 11:00:00,1343,11
4388161847,2016-04-23 12:00:00,863,12
4388161847,2016-04-23 13:00:00,2925,13
4388161847,2016-04-23 14:00:00,5237,14
4388161847,2016-04-23 15:00:00,575,15
4388161847,2016-04-23 16:00:00,39,16
4388161847,2016-04-23 17:00:00,30,17
4388161847,2016-04-23 18:00:00,574,18
4388161847,2016-04-23 19:00:00,181,19
4388161847,2016-04-23 20:00:00,106,20
4388161847,2016-04-23 21:00:00,24,21
4388161847,2016-04-23 22:00:00,347,22
4388161847,2016-04-23 23:00:00,4,23
4388161847,2016-04-24 00:00:00,9,0
4388161847,2016-04-24 01:00:00,14,1
4388161847,2016-04-24 02:00:00,0,2
4388161847,2016-04-24 03:00:00,9,3
4388161847,2016-04-24 04:00:00,0,4
4388161847,2016-04-24 05:00:00,9,5
4388161847,2016-04-24 06:00:00,420,6
4388161847,2016-04-24 07:00:00,22,7
4388161847,2016-04-24 08:00:00,312,8
4388161847,2016-04-24 09:00:00,0,9
4388161847,2016-04-24 10:00:00,253,10
4388161847,2016-04-24 11:00:00,72,11
4388161847,2016-04-24 12:00:00,939,12
4388161847,2016-04-24 13:00:00,966,13
4388161847,2016-04-24 14:00:00,2228,14
4388161847,2016-04-24 15:00:00,1708,15
4388161847,2016-04-24 16:00:00,28,16
4388161847,2016-04-24 17:00:00,0,17
4388161847,2016-04-24 18:00:00,613,18
4388161847,2016-04-24 19:00:00,215,19
4388161847,2016-04-24 20:00:00,2235,20
4388161847,2016-04-24 21:00:00,191,21
4388161847,2016-04-24 22:00:00,0,22
4388161847,2016-04-24 23:00:00,0,23
4388161847,2016-04-25 00:00:00,0,0
4388161847,2016-04-25 01:00:00,0,1
4388161847,2016-04-25 02:00:00,0,2
4388161847,2016-04-25 03:00:00,0,3
4388161847,2016-04-25 04:00:00,0,4
4388161847,2016-04-25 05:00:00,595,5
4388161847,2016-04-25 06:00:00,659,6
4388161847,2016-04-25 07:00:00,826,7
4388161847,2016-04-25 08:00:00,104,8
4388161847,2016-04-25 09:00:00,474,9
4388161847,2016-04-25 10:00:00,262,10
4388161847,2016-04-25 11:00:00,459,11
4388161847,2016-04-25 12:00:00,335,12
4388161847,2016-04-25 13:00:00,189,13
4388161847,2016-04-25 14:00:00,295,14
4388161847,2016-04-25 15:00:00,455,15
4388161847,2016-04-25 16:00:00,981,16
4388161847,2016-04-25 17:00:00,2238,17
4388161847,2016-04-25 18:00:00,667,18
4388161847,2016-04-25 19:00:00,1501,19
4388161847,2016-04-25 20:00:00,2349,20
4388161847,2016-04-25 21:00:00,511,21
4388161847,2016-04-25 22:00:00,46,22
4388161847,2016-04-25 23:00:00,15,23
4388161847,2016-04-26 00:00:00,0,0
4388161847,2016-04-26 01:00:00,0,1
4388161847,2016-04-26 02:00:00,4,2
4388161847,2016-04-26 03:00:00,11,3
4388161847,2016-04-26 04:00:00,14,4
4388161847,2016-04-26 05:00:00,838,5
4388161847,2016-04-26 06:00:00,2662,6
4388161847,2016-04-26 07:00:00,630,7
4388161847,2016-04-26 08:00:00,122,8
4388161847,2016-04-26 09:00:00,407,9
4388161847,2016-04-26 10:00:00,631,10
4388161847,2016-04-26 11:00:00,383,11
4388161847,2016-04-26 12:00:00,414,12
4388161847,2016-04-26 13:00:00,279,13
4388161847,2016-04-26 14:00:00,369,14
4388161847,2016-04-26 15:00:00,435,15
4388161847,2016-04-26 16:00:00,571,16
4388161847,2016-04-26 17:00:00,1046,17
4388161847,2016-04-26 18:00:00,219,18
4388161847,2016-04-26 19:00:00,74,19
4388161847,2016-04-26 20:00:00,320,20
4388161847,2016-04-26 21:00:00,15,21
4388161847,2016-04-26 22:00:00,6,22
4388161847,2016-04-26 23:00:00,11,23
4388161847,2016-04-27 00:00:00,7,0
4388161847,2016-04-27 01:00:00,12,1
4388161847,2016-04-27 02:00:00,41,2
4388161847,2016-04-27 03:00:00,8,3
4388161847,2016-04-27 04:00:00,0,4
4388161847,2016-04-27 05:00:00,329,5
4388161847,2016-04-27 06:00:00,939,6
4388161847,2016-04-27 07:00:00,225,7
4388161847,2016-04-27 08:00:00,156,8
4388161847,2016-04-27 09:00:00,145,9
4388161847,2016-04-27 10:00:00,450,10
4388161847,2016-04-27 11:00:00,496,11
4388161847,2016-04-27 12:00:00,516,12
4388161847,2016-04-27 13:00:00,28,13
4388161847,2016-04-27 14:00:00,347,14
4388161847,2016-04-27 15:00:00,284,15
4388161847,2016-04-27 16:00:00,856,16
4388161847,2016-04-27 17:00:00,1183,17
4388161847,2016-04-27 18:00:00,4037,18
4388161847,2016-04-27 19:00:00,447,19
4388161847,2016-04-27 20:00:00,357,20
4388161847,2016-04-27 21:00:00,304,21
4388161847,2016-04-27 22:00:00,12,22
4388161847,2016-04-27 23:00:00,14,23
4388161847,2016-04-28 00:00:00,0,0
4388161847,2016-04-28 01:00:00,0,1
4388161847,2016-04-28 02:00:00,10,2
4388161847,2016-04-28 03:00:00,0,3
4388161847,2016-04-28 04:00:00,8,4
4388161847,2016-04-28 05:00:00,1305,5
4388161847,2016-04-28 06:00:00,2267,6
4388161847,2016-04-28 07:00:00,733,7
4388161847,2016-04-28 08:00:00,265,8
4388161847,2016-04-28 09:00:00,52,9
4388161847,2016-04-28 10:00:00,491,10
4388161847,2016-04-28 11:00:00,593,11
4388161847,2016-04-28 12:00:00,243,12
4388161847,2016-04-28 13:00:00,301,13
4388161847,2016-04-28 14:00:00,173,14
4388161847,2016-04-28 15:00:00,191,15
4388161847,2016-04-28 16:00:00,1251,16
4388161847,2016-04-28 17:00:00,1180,17
4388161847,2016-04-28 18:00:00,680,18
4388161847,2016-04-28 19:00:00,178,19
4388161847,2016-04-28 20:00:00,153,20
4388161847,2016-04-28 21:00:00,0,21
4388161847,2016-04-28 22:00:00,0,22
4388161847,2016-04-28 23:00:00,0,23
4388161847,2016-04-29 00:00:00,0,0
4388161847,2016-04-29 01:00:00,0,1
4388161847,2016-04-29 02:00:00,0,2
4388161847,2016-04-29 03:00:00,0,3
4388161847,2016-04-29 04:00:00,0,4
4388161847,2016-04-29 05:00:00,1015,5
4388161847,2016-04-29 06:00:00,2168,6
4388161847,2016-04-29 07:00:00,795,7
4388161847,2016-04-29 08:00:00,178,8
4388161847,2016-04-29 09:00:00,242,9
4388161847,2016-04-29 10:00:00,306,10
4388161847,2016-04-29 11:00:00,210,11
4388161847,2016-04-29 12:00:00,355,12
4388161847,2016-04-29 13:00:00,316,13
4388161847,2016-04-29 14:00:00,543,14
4388161847,2016-04-29 15:00:00,25,15
4388161847,2016-04-29 16:00:00,44,16
4388161847,2016-04-29 17:00:00,894,17
4388161847,2016-04-29 18:00:00,726,18
4388161847,2016-04-29 19:00:00,162,19
4388161847,2016-04-29 20:00:00,946,20
4388161847,2016-04-29 21:00:00,45,21
4388161847,2016-04-29 22:00:00,246,22
4388161847,2016-04-29 23:00:00,16,23
4388161847,2016-04-30 00:00:00,6,0
4388161847,2016-04-30 01:00:00,7,1
4388161847,2016-04-30 02:00:00,11,2
4388161847,2016-04-30 03:00:00,11,3
4388161847,2016-04-30 04:00:00,0,4
4388161847,2016-04-30 05:00:00,24,5
4388161847,2016-04-30 06:00:00,185,6
4388161847,2016-04-30 07:00:00,189,7
4388161847,2016-04-30 08:00:00,0,8
4388161847,2016-04-30 09:00:00,1349,9
4388161847,2016-04-30 10:00:00,247,10
4388161847,2016-04-30 11:00:00,2916,11
4388161847,2016-04-30 12:00:00,2355,12
4388161847,2016-04-30 13:00:00,1073,13
4388161847,2016-04-30 14:00:00,35,14
4388161847,2016-04-30 15:00:00,134,15
4388161847,2016-04-30 16:00:00,1016,16
4388161847,2016-04-30 17:00:00,269,17
4388161847,2016-04-30 18:00:00,746,18
4388161847,2016-04-30 19:00:00,328,19
4388161847,2016-04-30 20:00:00,1245,20
4388161847,2016-04-30 21:00:00,353,21
4388161847,2016-04-30 22:00:00,11,22
4388161847,2016-04-30 23:00:00,23,23
4388161847,2016-05-01 00:00:00,20,0
4388161847,2016-05-01 01:00:00,51,1
4388161847,2016-05-01 02:00:00,0,2
4388161847,2016-05-01 03:00:00,5,3
4388161847,2016-05-01 04:00:00,0,4
4388161847,2016-05-01 05:00:00,0,5
4388161847,2016-05-01 06:00:00,0,6
4388161847,2016-05-01 07:00:00,21,7
4388161847,2016-05-01 08:00:00,2564,8
4388161847,2016-05-01 09:00:00,201,9
4388161847,2016-05-01 10:00:00,1238,10
4388161847,2016-05-01 11:00:00,846,11
4388161847,2016-05-01 12:00:00,914,12
4388161847,2016-05-01 13:00:00,904,13
4388161847,2016-05-01 14:00:00,21,14
4388161847,2016-05-01 15:00:00,1214,15
4388161847,2016-05-01 16:00:00,362,16
4388161847,2016-05-01 17:00:00,477,17
4388161847,2016-05-01 18:00:00,142,18
4388161847,2016-05-01 19:00:00,831,19
4388161847,2016-05-01 20:00:00,181,20
4388161847,2016-05-01 21:00:00,78,21
4388161847,2016-05-01 22:00:00,185,22
4388161847,2016-05-01 23:00:00,0,23
4388161847,2016-05-02 00:00:00,73,0
4388161847,2016-05-02 01:00:00,9,1
4388161847,2016-05-02 02:00:00,0,2
4388161847,2016-05-02 03:00:00,0,3
4388161847,2016-05-02 04:00:00,0,4
4388161847,2016-05-02 05:00:00,137,5
4388161847,2016-05-02 06:00:00,712,6
4388161847,2016-05-02 07:00:00,698,7
4388161847,2016-05-02 08:00:00,130,8
4388161847,2016-05-02 09:00:00,201,9
4388161847,2016-05-02 10:00:00,411,10
4388161847,2016-05-02 11:00:00,231,11
4388161847,2016-05-02 12:00:00,437,12
4388161847,2016-05-02 13:00:00,201,13
4388161847,2016-05-02 14:00:00,139,14
4388161847,2016-05-02 15:00:00,180,15
4388161847,2016-05-02 16:00:00,915,16
4388161847,2016-05-02 17:00:00,665,17
4388161847,2016-05-02 18:00:00,4273,18
4388161847,2016-05-02 19:00:00,322,19
4388161847,2016-05-02 20:00:00,181,20
4388161847,2016-05-02 21:00:00,181,21
4388161847,2016-05-02 22:00:00,0,22
4388161847,2016-05-02 23:00:00,0,23
4388161847,2016-05-03 00:00:00,0,0
4388161847,2016-05-03 01:00:00,0,1
4388161847,2016-05-03 02:00:00,0,2
4388161847,2016-05-03 03:00:00,0,3
4388161847,2016-05-03 04:00:00,0,4
4388161847,2016-05-03 05:00:00,1620,5
4388161847,2016-05-03 06:00:00,2252,6
4388161847,2016-05-03 07:00:00,457,7
4388161847,2016-05-03 08:00:00,255,8
4388161847,2016-05-03 09:00:00,530,9
4388161847,2016-05-03 10:00:00,232,10
4388161847,2016-05-03 11:00:00,403,11
4388161847,2016-05-03 12:00:00,513,12
4388161847,2016-05-03 13:00:00,91,13
4388161847,2016-05-03 14:00:00,257,14
4388161847,2016-05-03 15:00:00,195,15
4388161847,2016-05-03 16:00:00,941,16
4388161847,2016-05-03 17:00:00,1139,17
4388161847,2016-05-03 18:00:00,1968,18
4388161847,2016-05-03 19:00:00,1228,19
4388161847,2016-05-03 20:00:00,325,20
4388161847,2016-05-03 21:00:00,313,21
4388161847,2016-05-03 22:00:00,0,22
4388161847,2016-05-03 23:00:00,8,23
4388161847,2016-05-04 00:00:00,12,0
4388161847,2016-05-04 01:00:00,0,1
4388161847,2016-05-04 02:00:00,49,2
4388161847,2016-05-04 03:00:00,0,3
4388161847,2016-05-04 04:00:00,0,4
4388161847,2016-05-04 05:00:00,803,5
4388161847,2016-05-04 06:00:00,1720,6
4388161847,2016-05-04 07:00:00,707,7
4388161847,2016-05-04 08:00:00,216,8
4388161847,2016-05-04 09:00:00,391,9
4388161847,2016-05-04 10:00:00,554,10
4388161847,2016-05-04 11:00:00,420,11
4388161847,2016-05-04 12:00:00,537,12
4388161847,2016-05-04 13:00:00,188,13
4388161847,2016-05-04 14:00:00,223,14
4388161847,2016-05-04 15:00:00,161,15
4388161847,2016-05-04 16:00:00,1022,16
4388161847,2016-05-04 17:00:00,3803,17
4388161847,2016-05-04 18:00:00,764,18
4388161847,2016-05-04 19:00:00,370,19
4388161847,2016-05-04 20:00:00,371,20
4388161847,2016-05-04 21:00:00,0,21
4388161847,2016-05-04 22:00:00,64,22
4388161847,2016-05-04 23:00:00,0,23
4388161847,2016-05-05 00:00:00,0,0
4388161847,2016-05-05 01:00:00,0,1
4388161847,2016-05-05 02:00:00,11,2
4388161847,2016-05-05 03:00:00,36,3
4388161847,2016-05-05 04:00:00,0,4
4388161847,2016-05-05 05:00:00,582,5
4388161847,2016-05-05 06:00:00,2160,6
4388161847,2016-05-05 07:00:00,488,7
4388161847,2016-05-05 08:00:00,381,8
4388161847,2016-05-05 09:00:00,44,9
4388161847,2016-05-05 10:00:00,408,10
4388161847,2016-05-05 11:00:00,344,11
4388161847,2016-05-05 12:00:00,557,12
4388161847,2016-05-05 13:00:00,130,13
4388161847,2016-05-05 14:00:00,241,14
4388161847,2016-05-05 15:00:00,416,15
4388161847,2016-05-05 16:00:00,1259,16
4388161847,2016-05-05 17:00:00,1388,17
4388161847,2016-05-05 18:00:00,387,18
4388161847,2016-05-05 19:00:00,534,19
4388161847,2016-05-05 20:00:00,237,20
4388161847,2016-05-05 21:00:00,0,21
4388161847,2016-05-05 22:00:00,0,22
4388161847,2016-05-05 23:00:00,0,23
4388161847,2016-05-06 00:00:00,0,0
4388161847,2016-05-06 01:00:00,0,1
4388161847,2016-05-06 02:00:00,0,2
4388161847,2016-05-06 03:00:00,263,3
4388161847,2016-05-06 04:00:00,441,4
4388161847,2016-05-06 05:00:00,2844,5
4388161847,2016-05-06 06:00:00,1560,6
4388161847,2016-05-06 07:00:00,712,7
4388161847,2016-05-06 08:00:00,213,8
4388161847,2016-05-06 09:00:00,258,9
4388161847,2016-05-06 10:00:00,787,10
4388161847,2016-05-06 11:00:00,302,11
4388161847,2016-05-06 12:00:00,255,12
4388161847,2016-05-06 13:00:00,158,13
4388161847,2016-05-06 14:00:00,211,14
4388161847,2016-05-06 15:00:00,430,15
4388161847,2016-05-06 16:00:00,524,16
4388161847,2016-05-06 17:00:00,19,17
4388161847,2016-05-06 18:00:00,442,18
4388161847,2016-05-06 19:00:00,92,19
4388161847,2016-05-06 20:00:00,2715,20
4388161847,2016-05-06 21:00:00,936,21
4388161847,2016-05-06 22:00:00,13,22
4388161847,2016-05-06 23:00:00,0,23
4388161847,2016-05-07 00:00:00,6,0
4388161847,2016-05-07 01:00:00,26,1
4388161847,2016-05-07 02:00:00,0,2
4388161847,2016-05-07 03:00:00,0,3
4388161847,2016-05-07 04:00:00,0,4
4388161847,2016-05-07 05:00:00,0,5
4388161847,2016-05-07 06:00:00,0,6
4388161847,2016-05-07 07:00:00,4,7
4388161847,2016-05-07 08:00:00,947,8
4388161847,2016-05-07 09:00:00,3345,9
4388161847,2016-05-07 10:00:00,650,10
4388161847,2016-05-07 11:00:00,1972,11
4388161847,2016-05-07 12:00:00,4167,12
4388161847,2016-05-07 13:00:00,695,13
4388161847,2016-05-07 14:00:00,0,14
4388161847,2016-05-07 15:00:00,149,15
4388161847,2016-05-07 16:00:00,3735,16
4388161847,2016-05-07 17:00:00,1838,17
4388161847,2016-05-07 18:00:00,676,18
4388161847,2016-05-07 19:00:00,1853,19
4388161847,2016-05-07 20:00:00,1991,20
4388161847,2016-05-07 21:00:00,413,21
4388161847,2016-05-07 22:00:00,287,22
4388161847,2016-05-07 23:00:00,16,23
4388161847,2016-05-08 00:00:00,10,0
4388161847,2016-05-08 01:00:00,0,1
4388161847,2016-05-08 02:00:00,9,2
4388161847,2016-05-08 03:00:00,0,3
4388161847,2016-05-08 04:00:00,0,4
4388161847,2016-05-08 05:00:00,0,5
4388161847,2016-05-08 06:00:00,0,6
4388161847,2016-05-08 07:00:00,0,7
4388161847,2016-05-08 08:00:00,292,8
4388161847,2016-05-08 09:00:00,304,9
4388161847,2016-05-08 10:00:00,2772,10
4388161847,2016-05-08 11:00:00,0,11
4388161847,2016-05-08 12:00:00,393,12
4388161847,2016-05-08 13:00:00,3075,13
4388161847,2016-05-08 14:00:00,1304,14
4388161847,2016-05-08 15:00:00,381,15
4388161847,2016-05-08 16:00:00,133,16
4388161847,2016-05-08 17:00:00,951,17
4388161847,2016-05-08 18:00:00,256,18
4388161847,2016-05-08 19:00:00,4770,19
4388161847,2016-05-08 20:00:00,2503,20
4388161847,2016-05-08 21:00:00,145,21
4388161847,2016-05-08 22:00:00,0,22
4388161847,2016-05-08 23:00:00,0,23
4388161847,2016-05-09 00:00:00,0,0
4388161847,2016-05-09 01:00:00,0,1
4388161847,2016-05-09 02:00:00,0,2
4388161847,2016-05-09 03:00:00,0,3
4388161847,2016-05-09 04:00:00,0,4
4388161847,2016-05-09 05:00:00,611,5
4388161847,2016-05-09 06:00:00,1558,6
4388161847,2016-05-09 07:00:00,556,7
4388161847,2016-05-09 08:00:00,223,8
4388161847,2016-05-09 09:00:00,269,9
4388161847,2016-05-09 10:00:00,319,10
4388161847,2016-05-09 11:00:00,373,11
4388161847,2016-05-09 12:00:00,373,12
4388161847,2016-05-09 13:00:00,198,13
4388161847,2016-05-09 14:00:00,117,14
4388161847,2016-05-09 15:00:00,372,15
4388161847,2016-05-09 16:00:00,914,16
4388161847,2016-05-09 17:00:00,953,17
4388161847,2016-05-09 18:00:00,989,18
4388161847,2016-05-09 19:00:00,2188,19
4388161847,2016-05-09 20:00:00,119,20
4388161847,2016-05-09 21:00:00,43,21
4388161847,2016-05-09 22:00:00,28,22
4388161847,2016-05-09 23:00:00,15,23
4388161847,2016-05-10 00:00:00,8,0
4388161847,2016-05-10 01:00:00,0,1
4388161847,2016-05-10 02:00:00,8,2
4388161847,2016-05-10 03:00:00,12,3
4388161847,2016-05-10 04:00:00,0,4
4388161847,2016-05-10 05:00:00,1887,5
4388161847,2016-05-10 06:00:00,1533,6
4388161847,2016-05-10 07:00:00,336,7
4388161847,2016-05-10 08:00:00,920,8
4388161847,2016-05-10 09:00:00,36,9
4388161847,2016-05-10 10:00:00,285,10
4388161847,2016-05-10 11:00:00,586,11
4388161847,2016-05-10 12:00:00,248,12
4388161847,2016-05-10 13:00:00,416,13
4388161847,2016-05-10 14:00:00,126,14
4388161847,2016-05-10 15:00:00,295,15
4388161847,2016-05-10 16:00:00,76,16
4388161847,2016-05-10 17:00:00,1078,17
4388161847,2016-05-10 18:00:00,721,18
4388161847,2016-05-10 19:00:00,1430,19
4388161847,2016-05-10 20:00:00,298,20
4388161847,2016-05-10 21:00:00,0,21
4388161847,2016-05-10 22:00:00,0,22
4388161847,2016-05-10 23:00:00,0,23
4388161847,2016-05-11 00:00:00,0,0
4388161847,2016-05-11 01:00:00,0,1
4388161847,2016-05-11 02:00:00,0,2
4388161847,2016-05-11 03:00:00,0,3
4388161847,2016-05-11 04:00:00,4,4
4388161847,2016-05-11 05:00:00,591,5
4388161847,2016-05-11 06:00:00,1938,6
4388161847,2016-05-11 07:00:00,747,7
4388161847,2016-05-11 08:00:00,364,8
4388161847,2016-05-11 09:00:00,175,9
4388161847,2016-05-11 10:00:00,642,10
4388161847,2016-05-11 11:00:00,252,11
4388161847,2016-05-11 12:00:00,566,12
4388161847,2016-05-11 13:00:00,458,13
4388161847,2016-05-11 14:00:00,147,14
4388161847,2016-05-11 15:00:00,365,15
4388161847,2016-05-11 16:00:00,1050,16
4388161847,2016-05-11 17:00:00,1280,17
4388161847,2016-05-11 18:00:00,310,18
4388161847,2016-05-11 19:00:00,688,19
4388161847,2016-05-11 20:00:00,624,20
4388161847,2016-05-11 21:00:00,0,21
4388161847,2016-05-11 22:00:00,0,22
4388161847,2016-05-11 23:00:00,0,23
4388161847,2016-05-12 00:00:00,0,0
4388161847,2016-05-12 01:00:00,0,1
4388161847,2016-05-12 02:00:00,0,2
4388161847,2016-05-12 03:00:00,0,3
4388161847,2016-05-12 04:00:00,0,4
4388161847,2016-05-12 05:00:00,0,5
4388161847,2016-05-12 06:00:00,161,6
4388161847,2016-05-12 07:00:00,594,7
4388161847,2016-05-12 08:00:00,120,8
4388161847,2016-05-12 09:00:00,186,9
4388161847,2016-05-12 10:00:00,182,10
4388161847,2016-05-12 11:00:00,398,11
4388161847,2016-05-12 12:00:00,799,12
4388161847,2016-05-12 13:00:00,326,13
4388161847,2016-05-12 14:00:00,313,14
4445114986,2016-04-12 00:00:00,0,0
4445114986,2016-04-12 01:00:00,88,1
4445114986,2016-04-12 02:00:00,0,2
